arxiv_id,url,month,field,tag,bucket,second_reader,quote,tools_named,vendors,confidence
2606.22571,https://arxiv.org/abs/2606.22571,2026-06,math.AP,vague_proof_contributions,research_assistance,reread_confirmed,During the preparation of this work the authors used ChatGPT (OpenAI) for exploratory mathematical discussions.,ChatGPT (OpenAI),openai,high
2606.23981,https://arxiv.org/abs/2606.23981,2026-06,math.AP,literature_search,lit_review,pair_supported,Gemini was used for literature search and improved writing at a few places.,Gemini,google,high
2606.23981,https://arxiv.org/abs/2606.23981,2026-06,math.AP,writing_polish,writing,pair_supported,Gemini was used for literature search and improved writing at a few places.,Gemini,google,high
2606.25218,https://arxiv.org/abs/2606.25218,2026-06,math.AP,code_computation,code_computation,pair_supported,The Gaussian beam computations in Section \ref{sec: application to lame system} is assisted by ChatGPT-5.5.,ChatGPT-5.5,openai,high
2606.25218,https://arxiv.org/abs/2606.25218,2026-06,math.AP,vague_proof_contributions,research_assistance,reread_confirmed,"The discussions with ChatGPT-5.5 about cancellation of $\rho$-weighted inner product is very helpful, which inspired the more general microlocal computation in Section \ref{sec: normal operator for general multi velocity system}.",ChatGPT-5.5,openai,medium
2606.26681,https://arxiv.org/abs/2606.26681,2026-06,math.AP,proof_ideas,research_assistance,reread_confirmed,"The authors gratefully acknowledge the assistance of GPT-5.5 Pro in adjusting the parameter and in optimizing the admissible range of $\kappa$, especially the point mentioned in Remark~\ref{rem:szz24-parameter-comparison}.",GPT-5.5 Pro,openai,high
2606.27560,https://arxiv.org/abs/2606.27560,2026-06,math.AP,writing_polish,writing,pair_supported,"AI tools were used for language editing, organizational assistance, and preliminary reference-format checking.",AI tools,unnamed,high
2606.28388,https://arxiv.org/abs/2606.28388,2026-06,math.AP,writing_polish,writing,pair_supported,"GPT-5 (OpenAI) were used solely for language editing, spelling, and grammar correction.",GPT-5 (OpenAI),openai,high
2606.29003,https://arxiv.org/abs/2606.29003,2026-06,math.AP,code_computation,code_computation,pair_supported,The tikz code for this picture was created with the help of AI.,AI,unnamed,high
2606.29003,https://arxiv.org/abs/2606.29003,2026-06,math.AP,code_computation,code_computation,pair_supported,The tikz code for this picture was created with the help of AI.,AI,unnamed,high
2606.29003,https://arxiv.org/abs/2606.29003,2026-06,math.AP,figures_media,,pair_supported,The tikz code for this picture was created with the help of AI.,AI,unnamed,high
2606.29003,https://arxiv.org/abs/2606.29003,2026-06,math.AP,figures_media,,pair_supported,The tikz code for this picture was created with the help of AI.,AI,unnamed,high
2606.19505,https://arxiv.org/abs/2606.19505,2026-06,math.AT,vague_proof_contributions,research_assistance,reread_confirmed,We benefited at several points from discussions with GPT-5.5 Pro.,GPT-5.5 Pro,openai,high
2606.26802,https://arxiv.org/abs/2606.26802,2026-06,math.AT,code_computation,code_computation,pair_supported,"During the preparation of this work, the authors used Claude, Gemini, and GPT LLMs to assist with writing and debugging the source code used for the numerical computations.",Claude; Gemini; GPT LLMs,anthropic; google; openai,high
2606.02847,https://arxiv.org/abs/2606.02847,2026-06,math.CA,formalization_assist,formalized,reread_confirmed,"A Lean formalization of Theorem~\ref{thm:main} is available in~\cite{XZlean}, and the authors acknowledge the use of Codex.",Lean; Codex; ChatGPT 5.5 Pro,openai,medium
2606.02847,https://arxiv.org/abs/2606.02847,2026-06,math.CA,purpose_unstated,,pair_supported,The authors acknowledge the use of ChatGPT 5.5 Pro.,Lean; Codex; ChatGPT 5.5 Pro,openai,high
2606.05034,https://arxiv.org/abs/2606.05034,2026-06,math.CA,vague_proof_contributions,research_assistance,reread_confirmed,The proof development and the preparation of this note were assisted by the large language models ChatGPT and Claude.,ChatGPT; Claude,anthropic; openai,high
2606.05034,https://arxiv.org/abs/2606.05034,2026-06,math.CA,writing_polish,writing,pair_supported,The proof development and the preparation of this note were assisted by the large language models ChatGPT and Claude.,ChatGPT; Claude,anthropic; openai,medium
2606.06669,https://arxiv.org/abs/2606.06669,2026-06,math.CA,code_computation,code_computation,pair_supported,"The author used AI-assisted tools, including ChatGPT, Gemini, and Claude, during the research underlying this paper, primarily as a sounding board, to compute and analyze large collections of examples, and to investigate proposed intermediate claims.",ChatGPT; Gemini; Claude,anthropic; google; openai,high
2606.06669,https://arxiv.org/abs/2606.06669,2026-06,math.CA,proof_ideas,research_assistance,reread_confirmed,"The author used AI-assisted tools, including ChatGPT, Gemini, and Claude, during the research underlying this paper, primarily as a sounding board, to compute and analyze large collections of examples, and to investigate proposed intermediate claims. These tools were also used for LaTeX assistance, formatting, and copyediting during the preparation of the manuscript. The mathematical arguments presented here are the author's own, and the author takes full responsibility for the contents of the paper.",ChatGPT; Gemini; Claude,anthropic; google; openai,high
2606.06669,https://arxiv.org/abs/2606.06669,2026-06,math.CA,writing_polish,writing,pair_supported,"These tools were also used for LaTeX assistance, formatting, and copyediting during the preparation of the manuscript.",ChatGPT; Gemini; Claude,anthropic; google; openai,high
2606.12927,https://arxiv.org/abs/2606.12927,2026-06,math.CA,proof_ideas,research_assistance,reread_confirmed,"In particular, Doubao-Seed suggested the first correct example for a model problem related to the second item of Theorem 2.7.",Doubao-Seed-2.0-pro; ChatGPT Pro 5.5; Gemini Ultra 3.1-pro,google; openai; other,high
2606.12927,https://arxiv.org/abs/2606.12927,2026-06,math.CA,proof_ideas,research_assistance,reread_confirmed,"In particular, Doubao-Seed suggested the first correct example for a model problem related to the second item of Theorem 2.7. Subsequently, ChatGPT was used to search for complete examples of the same type.",Doubao-Seed-2.0-pro; ChatGPT Pro 5.5; Gemini Ultra 3.1-pro,google; openai; other,high
2606.12927,https://arxiv.org/abs/2606.12927,2026-06,math.CA,vague_proof_contributions,research_assistance,reread_confirmed,"Part of this work, especially Subsection 7.2, was developed with the assistance of large language models, including Doubao-Seed-2.0-pro, ChatGPT Pro 5.5, and Gemini Ultra 3.1-pro, at different stages of the project.",Doubao-Seed-2.0-pro; ChatGPT Pro 5.5; Gemini Ultra 3.1-pro,google; openai; other,high
2606.13575,https://arxiv.org/abs/2606.13575,2026-06,math.CA,literature_search,lit_review,pair_supported,"ChatGPT was used for language editing, stylistic suggestions, draft wording for selected passages, and help with locating some references.",ChatGPT,openai,high
2606.13575,https://arxiv.org/abs/2606.13575,2026-06,math.CA,writing_polish,writing,pair_supported,"ChatGPT was used for language editing, stylistic suggestions, draft wording for selected passages, and help with locating some references.",ChatGPT,openai,high
2606.14500,https://arxiv.org/abs/2606.14500,2026-06,math.CA,vague_proof_contributions,research_assistance,reread_confirmed,The proofs of \cref{sec:univ-bound} have been obtained through discussions with generative AI models.,generative AI models,unnamed,high
2606.15297,https://arxiv.org/abs/2606.15297,2026-06,math.CA,writing_polish,writing,pair_supported,"The author used ChatGPT for editorial assistance, proofreading, and suggestions during the drafting process.",ChatGPT,openai,high
2606.15670,https://arxiv.org/abs/2606.15670,2026-06,math.CA,math_checking,research_assistance,pair_supported,"The authors acknowledge the use of ChatGPT, developed by OpenAI, for assistance with checking intermediate estimates and improving the exposition.",ChatGPT,openai,high
2606.15670,https://arxiv.org/abs/2606.15670,2026-06,math.CA,writing_polish,writing,pair_supported,"The authors acknowledge the use of ChatGPT, developed by OpenAI, for assistance with checking intermediate estimates and improving the exposition.",ChatGPT,openai,high
2606.19288,https://arxiv.org/abs/2606.19288,2026-06,math.CA,vague_proof_contributions,research_assistance,reread_confirmed,"The following elementary results on $\diff_{\ga/p}$ for $d=1$, $\ga<0$ have been assisted by ChatGPT5.5-Pro.",ChatGPT5.5-Pro,openai,high
2606.22882,https://arxiv.org/abs/2606.22882,2026-06,math.CA,proof_ideas,research_assistance,reread_confirmed,The author used ChatGPT to help organize the argument and identify the cutoffs used to optimize the estimate.,ChatGPT; Gemini; Claude,anthropic; google; openai,high
2606.22882,https://arxiv.org/abs/2606.22882,2026-06,math.CA,vague_proof_contributions,research_assistance,reread_confirmed,The author used ChatGPT to help organize the argument and identify the cutoffs used to optimize the estimate.,ChatGPT; Gemini; Claude,anthropic; google; openai,medium
2606.22882,https://arxiv.org/abs/2606.22882,2026-06,math.CA,writing_polish,writing,pair_supported,"The author also used ChatGPT, Gemini, and Claude for assistance with formatting, copyediting, and proofreading.",ChatGPT; Gemini; Claude,anthropic; google; openai,high
2606.24461,https://arxiv.org/abs/2606.24461,2026-06,math.CA,writing_polish,writing,pair_supported,AI tools were used for proofreading.,,unnamed,high
2606.30178,https://arxiv.org/abs/2606.30178,2026-06,math.CA,figures_media,,pair_supported,Google's Gemini 3.1 Pro was used to create the TikZ code for the four figures.,OpenAI's ChatGPT 5.5 Pro; other AI tools; Google's Gemini 3.1 Pro,google; openai,high
2606.30178,https://arxiv.org/abs/2606.30178,2026-06,math.CA,proof_ideas,substantial_research,reread_confirmed,"There were several unsuccessful earlier and later attempts at the problem, using both the same tool and other AI tools.",OpenAI's ChatGPT 5.5 Pro; other AI tools; Google's Gemini 3.1 Pro,google; openai,medium
2606.30178,https://arxiv.org/abs/2606.30178,2026-06,math.CA,specific_result_generated,substantial_research,reread_confirmed,The construction of the sets that achieve the bounds stated in Theorem~\ref{thm:combinatorics} was found by OpenAI's ChatGPT 5.5 Pro; for details see the section declaring the AI usage.,OpenAI's ChatGPT 5.5 Pro; other AI tools; Google's Gemini 3.1 Pro,google; openai,medium
2606.30178,https://arxiv.org/abs/2606.30178,2026-06,math.CA,vague_proof_contributions,substantial_research,reread_confirmed,"In later chats, the same tool helped us quantify the lower bounds for the rectangles-to-triangles ratio, which eventually led us to the dimension $d=2$ estimates \eqref{eq:logtologloglog}.",OpenAI's ChatGPT 5.5 Pro; other AI tools; Google's Gemini 3.1 Pro,google; openai,high
