arxiv_id,url,month,field,tool,vendor,quote
2603.07386,https://arxiv.org/abs/2603.07386,2026-03,math.OA,DeepSeek models,deepseek,"AI tools, including OpenAI's ChatGPT and DeepSeek models, were employed solely to assist in verifying ideas, organizing references, and ensuring internal consistency of exposition~\cite{chatgpt2025,deepseek2025}."
2603.07386,https://arxiv.org/abs/2603.07386,2026-03,math.OA,OpenAI's ChatGPT,openai,"AI tools, including OpenAI's ChatGPT and DeepSeek models, were employed solely to assist in verifying ideas, organizing references, and ensuring internal consistency of exposition~\cite{chatgpt2025,deepseek2025}."
2603.12966,https://arxiv.org/abs/2603.12966,2026-03,math.OA,ChatGPT,openai,The authors used Gemini and ChatGPT for English language editing and mathematical information retrieval during the preparation of this manuscript.
2603.12966,https://arxiv.org/abs/2603.12966,2026-03,math.OA,Gemini,google,The authors used Gemini and ChatGPT for English language editing and mathematical information retrieval during the preparation of this manuscript.
2603.22162,https://arxiv.org/abs/2603.22162,2026-03,math.OA,DeepSeek models,deepseek,"AI tools, including OpenAI's ChatGPT and DeepSeek models, were employed solely to assist in verifying ideas, organizing references, and ensuring internal consistency of exposition~\cite{chatgpt2025,deepseek2025}."
2603.22162,https://arxiv.org/abs/2603.22162,2026-03,math.OA,OpenAI's ChatGPT,openai,"AI tools, including OpenAI's ChatGPT and DeepSeek models, were employed solely to assist in verifying ideas, organizing references, and ensuring internal consistency of exposition~\cite{chatgpt2025,deepseek2025}."
2603.01733,https://arxiv.org/abs/2603.01733,2026-03,math.OC,generative artificial intelligence tools,,The authors used generative artificial intelligence tools solely for the purpose of improving the clarity and linguistic quality of the manuscript.
2603.06823,https://arxiv.org/abs/2603.06823,2026-03,math.OC,GPT-4,openai,During the preparation of this work the author(s) used GPT-4 to enhance the clarity of select portions of the text.
2603.06948,https://arxiv.org/abs/2603.06948,2026-03,math.OC,Google's Gemini,google,"The authors would like to thank Google's Gemini, xAI's Grok, and OpenAI's ChatGPT for technical assistance in the preparation of this manuscript, including assistance in verifying proofs and identifying grammar issues and typos."
2603.06948,https://arxiv.org/abs/2603.06948,2026-03,math.OC,OpenAI's ChatGPT,openai,"The authors would like to thank Google's Gemini, xAI's Grok, and OpenAI's ChatGPT for technical assistance in the preparation of this manuscript, including assistance in verifying proofs and identifying grammar issues and typos."
2603.06948,https://arxiv.org/abs/2603.06948,2026-03,math.OC,xAI's Grok,other,"The authors would like to thank Google's Gemini, xAI's Grok, and OpenAI's ChatGPT for technical assistance in the preparation of this manuscript, including assistance in verifying proofs and identifying grammar issues and typos."
2603.09342,https://arxiv.org/abs/2603.09342,2026-03,math.OC,ChatGPT,openai,During the preparation of this work the author(s) used ChatGPT and Gemini in order to assist with text editing and clarity.
2603.09342,https://arxiv.org/abs/2603.09342,2026-03,math.OC,Gemini,google,During the preparation of this work the author(s) used ChatGPT and Gemini in order to assist with text editing and clarity.
2603.10562,https://arxiv.org/abs/2603.10562,2026-03,math.OC,Generative AI,unnamed,"Generative AI was used to assist with the experimentation code, finding references, and checking for grammatical errors."
2603.17256,https://arxiv.org/abs/2603.17256,2026-03,math.OC,ChatGPT,openai,The authors used ChatGPT to assist with language refinement and editing in parts of this manuscript.
2603.18307,https://arxiv.org/abs/2603.18307,2026-03,math.OC,ChatGPT,openai,"Generative AI tools \cite{ChatGPT, Claude} were used to conduct mathematical brainstorming and identify relevant mathematical concepts."
2603.18307,https://arxiv.org/abs/2603.18307,2026-03,math.OC,Claude,anthropic,"Generative AI tools \cite{ChatGPT, Claude} were used to conduct mathematical brainstorming and identify relevant mathematical concepts."
2603.19530,https://arxiv.org/abs/2603.19530,2026-03,math.OC,Google Gemini,google,"During the preparation of this work, the authors used Google Gemini to provide editing suggestions for word choice, flow, and clarity."
2603.23299,https://arxiv.org/abs/2603.23299,2026-03,math.OC,Anthropic,anthropic,"The authors used large language models (including models developed by OpenAI and Anthropic) to assist with editing, grammar refinement, and enhancing the clarity of the manuscript."
2603.23299,https://arxiv.org/abs/2603.23299,2026-03,math.OC,OpenAI,openai,"The authors used large language models (including models developed by OpenAI and Anthropic) to assist with editing, grammar refinement, and enhancing the clarity of the manuscript."
2603.24316,https://arxiv.org/abs/2603.24316,2026-03,math.OC,ChatGPT (OpenAI),openai,"During the preparation of this work, the author used \textit{ChatGPT (OpenAI)} in order to improve language clarity and phrasing, and \textit{Scholar Labs} in order to explore related literature and identify relevant references."
2603.24316,https://arxiv.org/abs/2603.24316,2026-03,math.OC,Scholar Labs,,"During the preparation of this work, the author used \textit{ChatGPT (OpenAI)} in order to improve language clarity and phrasing, and \textit{Scholar Labs} in order to explore related literature and identify relevant references."
2603.25490,https://arxiv.org/abs/2603.25490,2026-03,math.OC,Google Gemini,google,"During the preparation of this work, Zhen Wang used Google Gemini in order to edit the language."
2603.25525,https://arxiv.org/abs/2603.25525,2026-03,math.OC,AI-based tools,unnamed,The authors used AI-based tools for minor editorial suggestions related to grammar and clarity.
2603.26451,https://arxiv.org/abs/2603.26451,2026-03,math.OC,generative AI models by OpenAI and Anthropic,anthropic,During the preparation of this work the authors used generative AI models by OpenAI and Anthropic for translation of original sources and for grammatical revisions.
2603.27812,https://arxiv.org/abs/2603.27812,2026-03,math.OC,ChatGPT,openai,"The author gratefully acknowledges the use of ChatGPT and Gemini for brainstorming, literature search, editorial assistance, and obtaining numerical results."
2603.27812,https://arxiv.org/abs/2603.27812,2026-03,math.OC,Gemini,google,"The author gratefully acknowledges the use of ChatGPT and Gemini for brainstorming, literature search, editorial assistance, and obtaining numerical results."
2604.00214,https://arxiv.org/abs/2604.00214,2026-03,math.OC,Gemini,google,"During the preparation of this work, the authors used Gemini in order to improve the readability and language of the manuscript."
2603.25294,https://arxiv.org/abs/2603.25294,2026-03,math.PR,Gemini,google,"Finally, we would like thank Gemini (an AI language model by Google) for its assistance in refining the English expression."
2603.30013,https://arxiv.org/abs/2603.30013,2026-03,math.PR,GPT 5.4 Pro,openai,"More substantially, the author built a custom harness around GPT 5.4 Pro that identified bottlenecks in the existing proof approaches and, after considerable iteration, helped guide the analysis to \(\alpha=3\)."
2603.21759,https://arxiv.org/abs/2603.21759,2026-03,math.QA,Claude,anthropic,"The manuscript was edited with the assistance of an AI language model (Claude, Anthropic); all mathematical content is the sole work of the author."
2604.00290,https://arxiv.org/abs/2604.00290,2026-03,math.RT,Gemini Pro,google,The basic idea in this remark was suggested to us by Gemini Pro.
2603.08925,https://arxiv.org/abs/2603.08925,2026-03,math.ST,a large language model,unnamed,"The author used a large language model to assist with editing, drafting, and organizational refinement of the manuscript."
2603.13784,https://arxiv.org/abs/2603.13784,2026-03,math.ST,ChatGPT,openai,"The authors used AI-powered writing tools (including ChatGPT, DeepL Write, DeepSeek, and Gemini) to assist with proofreading and to improve the clarity of the writing."
2603.13784,https://arxiv.org/abs/2603.13784,2026-03,math.ST,DeepL Write,,"The authors used AI-powered writing tools (including ChatGPT, DeepL Write, DeepSeek, and Gemini) to assist with proofreading and to improve the clarity of the writing."
2603.13784,https://arxiv.org/abs/2603.13784,2026-03,math.ST,DeepSeek,deepseek,"The authors used AI-powered writing tools (including ChatGPT, DeepL Write, DeepSeek, and Gemini) to assist with proofreading and to improve the clarity of the writing."
2603.13784,https://arxiv.org/abs/2603.13784,2026-03,math.ST,Gemini,google,"The authors used AI-powered writing tools (including ChatGPT, DeepL Write, DeepSeek, and Gemini) to assist with proofreading and to improve the clarity of the writing."
2603.14835,https://arxiv.org/abs/2603.14835,2026-03,math.ST,Copilot,microsoft,Copilot was employed in the final stages of this work to refine writing style and improve brevity.
2603.19506,https://arxiv.org/abs/2603.19506,2026-03,math.ST,Claude,anthropic,"The authors also acknowledge the use of Claude and GitHub Copilot for coding assistance and debugging, and Gemini Nano Banana for visualization aid."
2603.19506,https://arxiv.org/abs/2603.19506,2026-03,math.ST,Gemini Nano Banana,google,"The authors also acknowledge the use of Claude and GitHub Copilot for coding assistance and debugging, and Gemini Nano Banana for visualization aid."
2603.19506,https://arxiv.org/abs/2603.19506,2026-03,math.ST,GitHub Copilot,microsoft,"The authors also acknowledge the use of Claude and GitHub Copilot for coding assistance and debugging, and Gemini Nano Banana for visualization aid."
2603.23449,https://arxiv.org/abs/2603.23449,2026-03,math.ST,Claude AI,anthropic,"A first template of the code and the algorithmic environments below, without missing values, was obtained using Claude AI."
2603.23959,https://arxiv.org/abs/2603.23959,2026-03,math.ST,GPT 5.4,openai,I acknowledge the use of AI (GPT 5.4) at every stage during the preparation of this paper.
2603.27414,https://arxiv.org/abs/2603.27414,2026-03,math.ST,Gemini,google,Gemini was used for light copy-editing during the writing of this work.
2603.27414,https://arxiv.org/abs/2603.27414,2026-03,math.ST,Gemini 2.0 Flash Lite,google,"To elicit better autoratings from queries to Gemini 2.0 Flash Lite, we bootstrap performance via multi-round debate."
2603.27414,https://arxiv.org/abs/2603.27414,2026-03,math.ST,Gemini 2.5 Flash,google,Our \emph{model family} consists of autoraters built on Gemini 2.5 Pro (without thinking) and Gemini 2.5 Flash.
2603.27414,https://arxiv.org/abs/2603.27414,2026-03,math.ST,Gemini 2.5 Pro,google,We employ Gemini 2.5 Pro with a variable thinking budget as our autorater.
2603.28112,https://arxiv.org/abs/2603.28112,2026-03,math.ST,ChatGPT,openai,"Additionally, the authors used ChatGPT and Gemini for proofreading and to enhance the clarity of the manuscript during the writing process."
2603.28112,https://arxiv.org/abs/2603.28112,2026-03,math.ST,Gemini,google,"Additionally, the authors used ChatGPT and Gemini for proofreading and to enhance the clarity of the manuscript during the writing process."
2604.18876,https://arxiv.org/abs/2604.18876,2026-04,math.AC,Claude 4.5 Opus,anthropic,"Drafts of Figures~\ref{fig:illustration-of-staircase-lemma} and \ref{fig:proof-idea-H-E-basis} were vibe-coded in TikZ using Claude 4.5 Opus (i.e., a back-and-forth with Claude 4.5 Opus was used to generate TikZ code for these figures from natural-language descriptions of the desired images); details in the code were then manually adjusted to arrive at the final images."
2604.04709,https://arxiv.org/abs/2604.04709,2026-04,math.AG,Gemini Pro 3.1,google,In addition we generated \textsc{Python} code via Gemini Pro 3.1 (utilizing \textsc{SciPy} and \textsc{NumPy}) which we then verified.
2604.15632,https://arxiv.org/abs/2604.15632,2026-04,math.AG,ChatGPT (GPT-5.4 Thinking),openai,The authors used AI language models ChatGPT (GPT-5.4 Thinking) and Gemini Pro for language editing and exploratory discussions.
2604.15632,https://arxiv.org/abs/2604.15632,2026-04,math.AG,Gemini Pro,google,The authors used AI language models ChatGPT (GPT-5.4 Thinking) and Gemini Pro for language editing and exploratory discussions.
2604.18377,https://arxiv.org/abs/2604.18377,2026-04,math.AG,ChatGPT 5.2 Pro,openai,"Various AI models, including ChatGPT 5.2 Pro and Claude Opus 4.6, were also used for literature search and proofreading of the manuscript."
